"X","Y","theft","hour"
-122.391845617192,37.778124778322,"TRUE",18
-122.464044777804,37.7613161836641,"FALSE",19
-122.444524277297,37.7703704336439,"FALSE",0
-122.435566188652,37.7724156608806,"TRUE",0
-122.447950421722,37.7707765396873,"FALSE",12
-122.415632654294,37.7863587808386,"FALSE",1
-122.418289276866,37.750640293923,"FALSE",19
-122.415444159886,37.7780245674641,"FALSE",16
-122.430600096373,37.7855207172313,"TRUE",20
-122.450555872513,37.7753351819421,"TRUE",10
-122.403404791479,37.775420706711,"FALSE",13
-122.411071423064,37.7817511307229,"FALSE",14
-122.409678806778,37.780978048463,"FALSE",7
-122.475253329776,37.7174141339664,"TRUE",18
-122.41316085097,37.7774566611807,"TRUE",19
-122.447538852075,37.7786147494679,"FALSE",11
-122.399996628792,37.767030629393,"TRUE",22
-122.454252426466,37.7724037893378,"TRUE",6
-122.415000536786,37.7620990020681,"FALSE",19
-122.403404791479,37.775420706711,"TRUE",11
-122.437591748763,37.7745506356497,"TRUE",22
-122.409590818287,37.7575939260546,"TRUE",22
-122.407152172242,37.7903655795398,"TRUE",21
-122.462501118425,37.7267775523581,"TRUE",3
-122.403543874995,37.7596423300932,"TRUE",16
-122.423732220508,37.7806111466558,"TRUE",1
-122.404383181572,37.762731169054,"FALSE",19
-122.391363698182,37.7590483123458,"TRUE",11
-122.397576409113,37.7897619308836,"TRUE",4
-122.409696355558,37.7817540588712,"TRUE",12
-122.413189430011,37.7712736913576,"TRUE",9
-122.432208098412,37.7975061678578,"FALSE",13
-122.48692192093,37.7574631305446,"TRUE",13
-122.406394499162,37.7820078410189,"FALSE",11
-122.407633520742,37.7841893501425,"TRUE",18
-122.412784096502,37.7848656939526,"FALSE",16
-122.406520987144,37.7850629421661,"FALSE",6
-122.431046366089,37.7830295716044,"TRUE",12
-122.407244087032,37.7865647607685,"FALSE",19
-122.407633520742,37.7841893501425,"TRUE",19
-122.415669661443,37.7821198488931,"FALSE",8
-122.424172728253,37.7994834789614,"TRUE",1
-122.407845374111,37.7850943210103,"FALSE",13
-122.396336581318,37.718646907349,"FALSE",12
-122.418368839172,37.7874861572042,"FALSE",19
-122.396807522776,37.7354392899026,"FALSE",18
-122.407257559322,37.769769551921,"TRUE",6
-122.47938403981,37.7803326972451,"FALSE",14
-122.404071611406,37.7772741854354,"FALSE",23
-122.446612978839,37.7822458223917,"TRUE",20
-122.407807660132,37.7630994299538,"TRUE",10
-122.429369095956,37.775110346472,"FALSE",21
-122.41431222924,37.7798339183587,"FALSE",16
-122.407092035746,37.7267785687189,"FALSE",21
-122.419787599918,37.7091318716684,"FALSE",20
-122.493997393675,37.781656621504,"TRUE",10
-122.396265814237,37.7834404321177,"TRUE",18
-122.398266681685,37.7917148501862,"TRUE",22
-122.440659593804,37.7168235156302,"FALSE",14
-122.395329662983,37.7966652983014,"FALSE",16
-122.409797430148,37.7864220856559,"TRUE",14
-122.444707063455,37.7249307267936,"FALSE",15
-122.411125926112,37.7550759585846,"FALSE",21
-122.387729373655,37.7312323938927,"FALSE",18
-122.39917586354,37.7922774162948,"TRUE",9
-122.407470899419,37.7755204237187,"TRUE",6
-122.409925328419,37.7877640990096,"TRUE",23
-122.439775823336,37.7365430606257,"TRUE",18
-122.441959336644,37.7745153968945,"FALSE",2
-122.43886373335,37.7554321226137,"FALSE",19
-122.403404791479,37.775420706711,"TRUE",21
-122.491574425298,37.7379139505509,"TRUE",22
-122.389038124217,37.732919999818,"FALSE",10
-122.421380986073,37.7589148884581,"FALSE",20
-122.431017557027,37.7873880712241,"FALSE",23
-122.442093072362,37.7962477624538,"FALSE",15
-122.41965834371,37.7642205603745,"FALSE",8
-122.40482801879,37.7897596938342,"TRUE",13
-122.431765489439,37.7786311131248,"TRUE",13
-122.414056291891,37.7827931071006,"FALSE",11
-122.414457764634,37.7765080370233,"TRUE",11
-122.407707096397,37.7851034545661,"FALSE",13
-122.426845490414,37.7881042900528,"FALSE",15
-122.418480564808,37.775898446204,"TRUE",13
-122.391980590966,37.7280374318451,"TRUE",15
-122.430838378403,37.7948418077407,"TRUE",3
-122.412999075009,37.786277459166,"FALSE",21
-122.380737923208,37.7282764057526,"FALSE",16
-122.405395493939,37.7835100715421,"TRUE",17
-122.403404791479,37.775420706711,"FALSE",12
-122.398063445395,37.7795658460293,"FALSE",16
-122.413893155951,37.782346520673,"FALSE",17
-122.485415932311,37.781944741651,"FALSE",23
-122.43523014451,37.7915395647602,"TRUE",23
-122.414743835382,37.778719262789,"TRUE",17
-122.447688614502,37.8012392806958,"TRUE",9
-122.405602257452,37.7772651164878,"FALSE",11
-122.467790638694,37.7113240638545,"FALSE",17
-122.401130668017,37.7649225833006,"FALSE",6
-122.403404791479,37.775420706711,"TRUE",10
-122.396374439116,37.7980532528058,"FALSE",22
-122.409708423721,37.7828276498838,"TRUE",21
-122.431313529802,37.8014434110801,"TRUE",6
-122.428805083825,37.7723149684719,"TRUE",2
-122.428667442875,37.7356290875625,"FALSE",23
-122.432880595215,37.7838255788976,"FALSE",10
-122.415564465695,37.773099482048,"TRUE",20
-122.402868034981,37.7494783929125,"FALSE",6
-122.468382093983,37.7095421861902,"FALSE",22
-122.414317857881,37.7799444052046,"FALSE",19
-122.434229003953,37.7634850137846,"FALSE",0
-122.446614386025,37.7176958604716,"FALSE",11
-122.392237353343,37.7785204661785,"TRUE",9
-122.432914603494,37.7843533426568,"TRUE",21
-122.429442264493,37.7712222643015,"TRUE",22
-122.40801449292,37.7859507767613,"TRUE",10
-122.474102710416,37.7431744969963,"TRUE",18
-122.428990049488,37.7439601063991,"FALSE",18
-122.390521939597,37.737543983901,"FALSE",0
-122.41417943719,37.787502483207,"FALSE",21
-122.440442684037,37.7880671350434,"FALSE",10
-122.407235781611,37.7312885086171,"FALSE",16
-122.43294024481,37.7718450016424,"FALSE",11
-122.476219095813,37.7430815958574,"FALSE",17
-122.439975751863,37.7814674377609,"TRUE",7
-122.413678019359,37.749064728447,"FALSE",22
-122.466204667893,37.7725405391593,"TRUE",15
-122.491660223308,37.7854802554796,"FALSE",13
-122.387199178599,37.7561077526854,"TRUE",16
-122.382742108888,37.7399451834026,"FALSE",1
-122.419485385745,37.7290464101403,"TRUE",16
-122.40864873517,37.7773110274033,"FALSE",4
-122.401806211212,37.7859995629657,"FALSE",8
-122.403390364804,37.780265577696,"TRUE",16
-122.408087372507,37.7450597863253,"TRUE",19
-122.450026603043,37.7314400806123,"TRUE",18
-122.398556318231,37.736434147208,"FALSE",12
-122.417239113133,37.8066073357355,"FALSE",23
-122.412349694893,37.775555848279,"FALSE",23
-122.441147713309,37.7997018632448,"TRUE",23
-122.428285558288,37.7701019226513,"FALSE",10
-122.403919148357,37.7871160984672,"TRUE",14
-122.44827840533,37.804271887891,"FALSE",19
-122.403404791479,37.775420706711,"TRUE",14
-122.409011206639,37.7811340568243,"FALSE",18
-122.443281739239,37.7664576548857,"TRUE",4
-122.381757562453,37.7310148735637,"FALSE",18
-122.415533007999,37.7821372997842,"TRUE",7
-122.421745585378,37.7954864877343,"FALSE",22
-122.427242380192,37.7614118083919,"FALSE",13
-122.391985513707,37.7880203829063,"TRUE",23
-122.426384450806,37.764643937262,"TRUE",21
-122.404449525653,37.7931198049533,"TRUE",14
-122.416000227907,37.7119155437754,"FALSE",9
-122.441371352148,37.7838710811201,"FALSE",20
-122.391245623062,37.7332252033119,"FALSE",9
-122.482485143453,37.7623742091367,"FALSE",4
-122.493386086164,37.7423266159095,"TRUE",10
-122.41844919178,37.7530267515876,"FALSE",20
-122.421935077177,37.7661343875141,"FALSE",1
-122.466558183255,37.7837676393143,"FALSE",18
-122.39998111124,37.7776242389287,"TRUE",22
-122.411979487494,37.7809039696758,"FALSE",10
-122.444553696935,37.7989028735019,"TRUE",18
-122.403404791479,37.775420706711,"TRUE",11
-122.408368579345,37.7807784253732,"TRUE",23
-122.405895369887,37.7867342184983,"TRUE",12
-122.464281231896,37.7810193160187,"FALSE",17
-122.423445847258,37.7591582536308,"FALSE",10
-122.439066519311,37.7248132859947,"TRUE",12
-122.4216574693,37.7649863002307,"TRUE",15
-122.395810281469,37.7651891001345,"TRUE",9
-122.428019646171,37.7459733214267,"FALSE",4
-122.365565425353,37.8096707013239,"FALSE",15
-122.419257894814,37.7751462916539,"FALSE",15
-122.415448759562,37.778293520129,"FALSE",22
-122.409268441444,37.7837998723601,"FALSE",19
-122.397935051993,37.7894004599497,"FALSE",0
-122.405834032593,37.778254811523,"TRUE",23
-122.436293686033,37.775672083888,"TRUE",11
-122.406110809152,37.7120587970619,"FALSE",20
-122.454483056367,37.7827803469912,"FALSE",2
-122.442053306123,37.7792422155631,"TRUE",2
-122.413163134276,37.7749926445385,"FALSE",21
-122.406771834009,37.7333744726456,"TRUE",16
-122.426265334528,37.7764631428914,"TRUE",7
-122.406000218489,37.7885406192723,"TRUE",14
-122.419429332376,37.8010633370496,"TRUE",23
-122.46314755649,37.7179876012557,"FALSE",21
-122.400879514441,37.7674890283426,"TRUE",10
-122.411874120577,37.7776176281026,"FALSE",12
-122.420222385251,37.769554034555,"TRUE",4
-122.414390137578,37.7885452792081,"TRUE",14
-122.48455071556,37.7210375382999,"TRUE",19
-122.427706688326,37.7755776262078,"TRUE",16
-122.409021176531,37.7222309866703,"FALSE",18
-122.413591695561,37.7638222259421,"FALSE",10
-122.398582811042,37.7637353105377,"TRUE",10
-122.459564595337,37.7246926893786,"TRUE",15
-122.405225091497,37.7890977565658,"TRUE",15
-122.411800134753,37.7840890366868,"FALSE",22
-122.419257894814,37.7751462916539,"TRUE",21
-122.413988841812,37.7865685406761,"TRUE",0
-122.413069926397,37.7820204255866,"FALSE",17
-122.41965834371,37.7642205603745,"FALSE",19
-122.413135715743,37.7862599043196,"TRUE",20
-122.431046366089,37.7830295716044,"TRUE",14
-122.406539115148,37.7564864109309,"FALSE",8
-122.397814506334,37.7821372491619,"FALSE",1
-122.410891754793,37.7809097652868,"TRUE",9
-122.447159545644,37.7975129491837,"TRUE",23
-122.477513276656,37.7766739564921,"TRUE",18
-122.408953598279,37.783287873572,"FALSE",18
-122.440466818752,37.7500903426918,"TRUE",18
-122.397328066738,37.7851267946007,"TRUE",17
-122.413210338057,37.7956578490762,"FALSE",10
-122.426158657662,37.7926332287377,"TRUE",19
-122.410768766343,37.7832145190013,"FALSE",11
-122.384601998693,37.736152428607,"FALSE",20
-122.374019331833,37.729203356539,"FALSE",17
-122.399724574663,37.7832351787318,"TRUE",13
-122.417720424652,37.7106612347749,"FALSE",11
-122.408136108062,37.8078603496682,"TRUE",19
-122.414242955907,37.7837240254478,"TRUE",17
-122.406604919508,37.7571580431915,"FALSE",11
-122.415605496237,37.7677177520665,"TRUE",17
-122.386775025935,37.765377517215,"TRUE",18
-122.40950430935,37.781526271747,"FALSE",0
-122.413288872508,37.7914655329997,"FALSE",6
-122.403120225649,37.7224976982068,"FALSE",2
-122.40583247449,37.785744654538,"TRUE",16
-122.427742014075,37.7962197994734,"TRUE",0
-122.414623849785,37.7524180928571,"FALSE",20
-122.410928353347,37.7836778741124,"FALSE",22
-122.411279189969,37.7715785765043,"TRUE",19
-122.418434028318,37.7514199300011,"TRUE",22
-122.472047917833,37.780794528052,"FALSE",0
-122.453534560634,37.7691662978103,"FALSE",18
-122.416733654434,37.7910106630521,"TRUE",1
-122.403434086745,37.78764305018,"TRUE",10
-122.418844748098,37.7898297669592,"FALSE",4
-122.398187664281,37.7967148853927,"FALSE",4
-122.42124301162,37.7404397369084,"FALSE",14
-122.429337864115,37.7596780299369,"TRUE",22
-122.407538332327,37.7657827544322,"FALSE",7
-122.441018108888,37.7164586830811,"TRUE",20
-122.409529913278,37.7657184395282,"TRUE",16
-122.431289969136,37.7720549755537,"TRUE",14
-122.415120589338,37.7817589366405,"FALSE",9
-122.438875927055,37.7614966992762,"TRUE",18
-122.422163486157,37.7886856403573,"TRUE",20
-122.40232147638,37.7820387146172,"TRUE",20
-122.395948175202,37.7377836782445,"FALSE",12
-122.466204667893,37.7725405391593,"TRUE",15
-122.415000536794,37.7620990020727,"TRUE",17
-122.440692992903,37.7765917551031,"FALSE",12
-122.50498353994,37.7632584513695,"FALSE",2
-122.405618748152,37.7903200915161,"TRUE",13
-122.418790006706,37.7416525039357,"FALSE",17
-122.438901450781,37.7719900145618,"TRUE",18
-122.437463218342,37.8064023495252,"FALSE",7
-122.422777244531,37.7917190991489,"TRUE",10
-122.41417943719,37.787502483207,"TRUE",16
-122.422008950077,37.8054960276478,"FALSE",13
-122.422077244771,37.7932061828752,"TRUE",12
-122.398803131143,37.7558398867661,"TRUE",22
-122.409529913278,37.7657184395282,"FALSE",4
-122.436480712759,37.7672748723461,"FALSE",23
-122.445786394765,37.7976894426276,"FALSE",14
-122.419671780296,37.7650501214668,"FALSE",15
-122.46173261893,37.7754662349337,"FALSE",19
-122.429469642223,37.7843473792029,"TRUE",14
-122.502619269987,37.7302090333956,"TRUE",13
-122.452138712491,37.7664248204675,"TRUE",16
-122.474554128533,37.7806813481352,"TRUE",1
-122.420397994751,37.806206747381,"FALSE",9
-122.423898239301,37.7725026632238,"FALSE",5
-122.382690587869,37.727426135786,"FALSE",15
-122.415560469006,37.7902540013683,"FALSE",12
-122.476765576244,37.7607569579598,"TRUE",9
-122.436049203586,37.7998412228823,"FALSE",1
-122.432778669156,37.7794031266946,"FALSE",7
-122.410768766343,37.7832145190013,"FALSE",18
-122.425883358148,37.7870798144443,"TRUE",10
-122.457710073927,37.7656873491296,"TRUE",15
-122.41967661615,37.7658510977435,"FALSE",1
-122.413564091744,37.779514030063,"TRUE",9
-122.439895352954,37.7847777703892,"TRUE",23
-122.418618953347,37.7730525547699,"TRUE",15
-122.436910088417,37.7998528145322,"TRUE",19
-122.403678112414,37.7972972029479,"TRUE",14
-122.39950033566,37.7445902964189,"FALSE",22
-122.407877787733,37.7859680076775,"FALSE",23
-122.431046366089,37.7830295716044,"TRUE",13
-122.41565370001,37.7787196511256,"FALSE",6
-122.416623216758,37.761945999123,"FALSE",18
-122.485283492798,37.7866578655141,"TRUE",20
-122.412784096502,37.7848656939526,"FALSE",9
-122.408686198578,37.7619007350286,"TRUE",10
-122.418844748098,37.7898297669592,"FALSE",2
-122.394438859914,37.7364438996732,"FALSE",18
-122.399617558782,37.7807906550067,"TRUE",16
-122.409184636157,37.7756080205266,"FALSE",12
-122.40989282029,37.7801134973164,"FALSE",16
-122.414029821727,37.7823291237659,"FALSE",7
-122.476879731094,37.7715884019503,"FALSE",17
-122.484872200768,37.782939257871,"TRUE",13
-122.392349764257,37.7926450897756,"TRUE",10
-122.423803001901,37.7615655928045,"FALSE",19
-122.403408669191,37.72700531963,"FALSE",22
-122.439874051543,37.7852471617812,"FALSE",16
-122.394097734639,37.7789944686376,"TRUE",23
-122.406520987144,37.7850629421661,"TRUE",16
-122.396374439116,37.7980532528058,"TRUE",13
-122.404449525653,37.7931198049533,"TRUE",11
-122.426158657654,37.7926332287606,"TRUE",22
-122.412111413372,37.7881797300266,"FALSE",22
-122.453563238036,37.7696403896003,"FALSE",17
-122.391425069857,37.7778727797586,"FALSE",14
-122.423544081104,37.7921222370469,"TRUE",17
-122.4093915749,37.777976503777,"TRUE",22
-122.41248326348,37.7706305910776,"TRUE",17
-122.412320907436,37.7807642254398,"FALSE",0
-122.452289660492,37.7256933575703,"FALSE",13
-122.406021838484,37.7886491245294,"TRUE",15
-122.380291012279,37.7354366994577,"FALSE",11
-122.427263987598,37.7897418971442,"TRUE",19
-122.488823706295,37.7341236781803,"FALSE",0
-122.413684555167,37.7777984628537,"TRUE",7
-122.415923448242,37.8085905137102,"TRUE",16
-122.475647460786,37.7285280627465,"TRUE",17
-122.421585630416,37.7950262318357,"FALSE",16
-122.388817917114,37.7347525080793,"FALSE",11
-122.40642786236,37.78710945429,"FALSE",15
-122.406690592261,37.7852071918419,"FALSE",15
-122.479447687454,37.7428297777279,"TRUE",11
-122.42686559013,37.7878612788339,"TRUE",14
-122.415280831397,37.7702324461737,"FALSE",18
-122.406539115148,37.7564864109309,"FALSE",13
-122.390321524494,37.7881341874361,"TRUE",0
-122.41809407908,37.7941254463714,"FALSE",17
-122.482453500706,37.7773103730721,"FALSE",13
-122.408254664048,37.7958223141329,"FALSE",10
-122.40062712039,37.7885900724805,"TRUE",12
-122.433084166809,37.7851499161314,"TRUE",3
-122.428402515942,37.803727031576,"TRUE",23
-122.436130312825,37.7752055149785,"TRUE",19
-122.50022040363,37.718954166945,"TRUE",12
-122.435140973142,37.7957096958205,"TRUE",17
-122.420689232102,37.7092487032715,"FALSE",19
-122.403284843106,37.787306416019,"TRUE",8
-122.444875788649,37.7721315461618,"TRUE",18
-122.451958682339,37.7614762488234,"TRUE",16
-122.416269089153,37.7531590161083,"TRUE",18
-122.464686124564,37.7875271472845,"FALSE",15
-122.402116556292,37.7332354676556,"FALSE",23
-122.404033177237,37.7907593489246,"FALSE",11
-122.441334183096,37.7925107135302,"FALSE",10
-122.425793479077,37.7359856777471,"TRUE",9
-122.410157073911,37.7842973843312,"FALSE",18
-122.411518820359,37.7869408998805,"FALSE",9
-122.393696918834,37.7356272735926,"FALSE",14
-122.407149304657,37.806426731679,"TRUE",10
-122.499590473173,37.7765290449458,"TRUE",17
-122.402546011994,37.7914338692344,"TRUE",18
-122.418382008607,37.7832583770949,"TRUE",18
-122.427548850319,37.7952631481734,"FALSE",12
-122.399295690795,37.798859198392,"FALSE",12
-122.411698615867,37.7399058489146,"TRUE",17
-122.50498353994,37.7632584513695,"TRUE",15
-122.432914603494,37.7843533426568,"TRUE",12
-122.436275324778,37.8008126645682,"FALSE",22
-122.442254995811,37.7967153758518,"FALSE",21
-122.429349363804,37.7404046723444,"FALSE",2
-122.393119692095,37.7347515640427,"FALSE",19
-122.403404791479,37.775420706711,"FALSE",12
-122.458249653315,37.7209509913653,"FALSE",13
-122.409660751795,37.7864394524764,"TRUE",22
-122.408030111231,37.7791285379843,"FALSE",17
-122.398803131151,37.7558398867706,"TRUE",23
-122.421057854839,37.7665987781478,"TRUE",16
-122.403404791479,37.775420706711,"TRUE",6
-122.40947349732,37.784816365102,"FALSE",7
-122.408068345155,37.7839916767932,"TRUE",21
-122.416710733848,37.7833570390935,"FALSE",13
-122.431957685196,37.7649357189679,"FALSE",21
-122.409660751795,37.7864394524764,"TRUE",18
-122.414227348919,37.7532831691873,"FALSE",0
-122.420641893733,37.7819608221838,"TRUE",20
-122.397391852808,37.7990658806462,"TRUE",11
-122.408534526845,37.7712906694516,"FALSE",16
-122.405820318895,37.7162722184433,"FALSE",13
-122.389471535682,37.7340319720999,"FALSE",6
-122.416542602628,37.7762936768455,"FALSE",14
-122.415357786653,37.7855449803674,"TRUE",21
-122.423217673913,37.7864017954155,"TRUE",19
-122.41965834371,37.7642205603745,"FALSE",12
-122.422340020122,37.7987607166938,"TRUE",23
-122.419814593811,37.7658427213372,"FALSE",1
-122.407382686506,37.7833716368249,"FALSE",1
-122.490796957229,37.7582643904268,"FALSE",18
-122.403404791479,37.775420706711,"TRUE",13
-122.407845374111,37.7850943210103,"FALSE",9
-122.387775002515,37.7204658651293,"FALSE",16
-122.473545430371,37.7505726310126,"FALSE",22
-122.466204667893,37.7725405391593,"TRUE",15
-122.488779912993,37.7611793380662,"FALSE",2
-122.414406029855,37.7841907151119,"FALSE",9
-122.493092822446,37.7469406002838,"FALSE",14
-122.413056449036,37.7876453111782,"FALSE",13
-122.380818341183,37.7281870279805,"FALSE",12
-122.406813640773,37.7529905294566,"FALSE",0
-122.417340533228,37.7823798970477,"FALSE",10
-122.426473957204,37.798291291684,"TRUE",18
-122.41249200397,37.7582093438925,"FALSE",2
-122.417756708592,37.7698142360087,"FALSE",21
-122.408560037296,37.7825859895625,"FALSE",8
-122.422330464198,37.790369068882,"TRUE",16
-122.478902513336,37.7429079761232,"FALSE",18
-122.412515341356,37.7804777480508,"FALSE",15
-122.431295002963,37.7287297938303,"FALSE",15
-122.438710383429,37.7835971919125,"FALSE",19
-122.392899342709,37.7284904239683,"FALSE",17
-122.413367300373,37.7960828297626,"TRUE",10
-122.416642370005,37.787245037815,"TRUE",19
-122.414449135147,37.8055701762625,"FALSE",16
-122.396164058532,37.7762328753299,"FALSE",1
-122.400799947914,37.7799338672319,"TRUE",22
-122.416607695115,37.7791387543353,"TRUE",14
-122.430827580244,37.7739712165402,"TRUE",20
-122.421004638611,37.7845493478697,"TRUE",11
-122.416099193953,37.7849300262869,"FALSE",11
-122.39784956123,37.7793117074346,"TRUE",23
-122.403394234504,37.7538078714464,"FALSE",23
-122.412845031536,37.7748170645635,"FALSE",16
-122.459722209477,37.7783416578447,"FALSE",13
-122.420562762663,37.7627003582299,"FALSE",13
-122.404976119677,37.733639278151,"TRUE",10
-122.408809960461,37.7985712126447,"TRUE",19
-122.4748843529,37.7543648757583,"FALSE",5
-122.457011071065,37.7799128554362,"FALSE",4
-122.403404791479,37.775420706711,"FALSE",13
-122.401560967513,37.7840888680389,"FALSE",16
-122.418732763058,37.7474955268543,"TRUE",20
-122.419445310678,37.7627134327522,"TRUE",19
-122.421935077177,37.7661343875141,"FALSE",14
-122.385684144722,37.7272326718559,"TRUE",12
-122.464044777804,37.7613161836641,"FALSE",10
-122.410509595301,37.800223037363,"TRUE",17
-122.405618998022,37.7785045190918,"TRUE",3
-122.432914603466,37.7843533426344,"TRUE",17
-122.406472333764,37.7769634424169,"TRUE",8
-122.439480772242,37.7833088100846,"TRUE",17
-122.443177432449,37.7316647926496,"FALSE",21
-122.407545855931,37.784401179486,"TRUE",8
-122.410891754793,37.7809097652868,"TRUE",5
-122.407633520742,37.7841893501425,"TRUE",16
-122.44360648696,37.7743063909083,"TRUE",13
-122.437493921383,37.7798704351211,"FALSE",15
-122.408890252742,37.7843467613273,"TRUE",21
-122.419671780296,37.7650501214668,"FALSE",15
-122.479651240543,37.7841244944036,"FALSE",17
-122.417107986993,37.7122561827524,"FALSE",17
-122.424859889029,37.7861964472534,"TRUE",23
-122.421332684633,37.7770902743669,"TRUE",15
-122.417878226793,37.7522731644894,"FALSE",10
-122.422513037848,37.7707107653585,"FALSE",16
-122.437583609115,37.8005920040881,"TRUE",14
-122.405942290896,37.7696597423213,"TRUE",11
-122.394943493875,37.7918424690001,"TRUE",14
-122.412386379783,37.7825386747303,"FALSE",12
-122.415676015865,37.7949349266029,"TRUE",0
-122.491956779206,37.7768766735218,"FALSE",11
-122.41226909106,37.7906727649886,"FALSE",23
-122.410157062662,37.7983531954291,"TRUE",15
-122.400659745592,37.7418540606461,"TRUE",16
-122.428548504469,37.7516375485382,"TRUE",18
-122.404270179493,37.7844788538516,"FALSE",17
-122.431046366089,37.7830295716044,"TRUE",19
-122.41967661615,37.7658510977435,"FALSE",12
-122.409840548279,37.7747335172424,"FALSE",10
-122.426955631709,37.769247063207,"FALSE",1
-122.421642137718,37.7728765820585,"TRUE",21
-122.415694922134,37.7825851968467,"TRUE",14
-122.410313788739,37.8060266607919,"TRUE",23
-122.406604919508,37.7571580431915,"FALSE",7
-122.459053768918,37.715759044883,"FALSE",14
-122.402363159473,37.7316794708851,"FALSE",16
-122.419814593811,37.7658427213372,"FALSE",6
-122.41965834371,37.7642205603745,"FALSE",16
-122.409696355558,37.7817540588712,"FALSE",14
-122.43023456528,37.7797824261454,"TRUE",10
-122.408421116922,37.7835699386918,"TRUE",13
-122.409268441444,37.7837998723601,"FALSE",20
-122.403671442177,37.7770324435946,"TRUE",2
-122.421572274151,37.7866181600998,"TRUE",8
-122.421970919029,37.7423752245255,"FALSE",4
-122.492917008259,37.7815966400474,"FALSE",2
-122.450682500949,37.7690417439297,"TRUE",17
-122.49520816502,37.7618133486987,"TRUE",15
-122.496923327208,37.777548504277,"FALSE",8
-122.4286109134,37.7632288973036,"FALSE",0
-122.403404791479,37.775420706711,"FALSE",16
-122.416583456133,37.7786591541508,"FALSE",20
-122.440198698426,37.7994352314248,"TRUE",18
-122.412457953057,37.7147347356846,"FALSE",15
-122.413147019892,37.7549540482182,"TRUE",7
-122.446640402477,37.7984867747515,"FALSE",0
-122.422367409571,37.7698682392501,"TRUE",2
-122.413045971966,37.7738617771611,"FALSE",4
-122.408706424988,37.7483538788739,"FALSE",9
-122.498739643831,37.7805280569044,"FALSE",9
-122.408615284606,37.7333167267148,"FALSE",23
-122.413869632554,37.7818621883021,"FALSE",16
-122.398580716544,37.7542876781547,"FALSE",17
-122.403434086753,37.7876430501571,"TRUE",8
-122.476112101091,37.734780118103,"FALSE",23
-122.407376463936,37.7799892619986,"FALSE",23
-122.419549568783,37.7849590112628,"TRUE",12
-122.413988841812,37.7865685406761,"FALSE",18
-122.425494570183,37.7646442347449,"FALSE",6
-122.401161555609,37.7820238478746,"TRUE",18
-122.430798473748,37.7825695563336,"TRUE",13
-122.441686806865,37.793911467116,"FALSE",23
-122.41431222924,37.7798339183587,"FALSE",18
-122.45564374772,37.7217922825182,"FALSE",0
-122.437040666891,37.7591567280326,"FALSE",2
-122.417655670894,37.7094712920225,"FALSE",2
-122.445255696193,37.7157170897971,"FALSE",18
-122.466204667893,37.7725405391593,"FALSE",5
-122.428151140162,37.7857828233879,"TRUE",17
-122.420575720933,37.7641819463712,"FALSE",12
-122.422062730264,37.7899200014841,"TRUE",15
-122.471173244972,37.7275529696304,"FALSE",19
-122.408437135288,37.7819543949998,"FALSE",13
-122.406079770608,37.7204106184752,"TRUE",14
-122.429249376209,37.8036747018595,"TRUE",17
-122.39998111124,37.7776242389287,"FALSE",18
-122.40368884812,37.7886533755147,"FALSE",19
-122.415529569112,37.8025682003751,"FALSE",11
-122.418448186101,37.7522391652625,"FALSE",17
-122.39705592967,37.7586844897791,"TRUE",15
-122.444181958104,37.7573455996874,"TRUE",18
-122.402116556292,37.7332354676556,"FALSE",8
-122.435150099812,37.7617597243598,"TRUE",21
-122.457507583541,37.7711332354432,"TRUE",11
-122.430881156902,37.7248650933984,"TRUE",10
-122.403846827146,37.7423278356202,"FALSE",12
-122.420556751442,37.7108945814914,"FALSE",17
-122.436266870505,37.7427715592858,"FALSE",23
-122.412597377187,37.7839320277273,"TRUE",12
-122.40038746482,37.8025735991651,"TRUE",15
-122.421886357981,37.7649178909424,"FALSE",1
-122.391492869002,37.7239146663431,"FALSE",11
-122.41827417166,37.7870372043685,"FALSE",22
-122.426079580545,37.7614267757472,"FALSE",20
-122.419672954945,37.789668941238,"TRUE",13
-122.428245242312,37.7820044139073,"FALSE",21
-122.406412115335,37.7802524576974,"TRUE",8
-122.409129633669,37.7838066631424,"TRUE",20
-122.408710606663,37.7809706722053,"FALSE",20
-122.415391280632,37.7492068386028,"TRUE",11
-122.430579280128,37.7854121125668,"TRUE",12
-122.49770432371,37.7247384376425,"TRUE",15
-122.427917556774,37.7762520906953,"FALSE",12
-122.383085144615,37.7317523387371,"FALSE",9
-122.406539115148,37.7564864109309,"FALSE",20
-122.503471153788,37.7716876668909,"TRUE",12
-122.455815118914,37.7420985199688,"TRUE",17
-122.41965834371,37.7642205603745,"FALSE",13
-122.416916142188,37.7843944492068,"TRUE",16
-122.41369753745,37.8022668069282,"TRUE",0
-122.42579655143,37.7741331732778,"FALSE",21
-122.506185260392,37.7365648338539,"FALSE",23
-122.419933661338,37.7777652404538,"TRUE",20
-122.406021838484,37.7886491245294,"TRUE",18
-122.406690592261,37.7852071918419,"TRUE",15
-122.407845374111,37.7850943210103,"TRUE",19
-122.409795194505,37.7800356268394,"TRUE",15
-122.410774214375,37.8084350175869,"TRUE",17
-122.468046280992,37.7809737577812,"FALSE",21
-122.424368416112,37.7648224781504,"FALSE",21
-122.41007854485,37.7725264934306,"FALSE",8
-122.425300930141,37.8050769932744,"TRUE",10
-122.40275678107,37.7481108122818,"FALSE",9
